thumb,index,middle,ring,pinky,palm_normal_angle,class
44.9961080444,118.078739428,27.5290911101,13.540640855,8.23835561082,170.22509,okay
43.8471643581,117.123960944,27.2672284875,13.140458364,8.06146224905,170.57228,okay
43.5968686609,116.419249346,26.6559043587,12.6200901568,7.92018063984,170.91849,okay
43.5619390734,115.841729531,26.7650763948,12.7704525025,8.05878310735,171.05811,okay
45.0156867817,115.986160711,27.7205054541,13.8703007891,8.29142959576,170.38162,okay
44.0968282628,116.413293421,27.4598073787,13.8374689235,8.45767810771,170.64903,okay
43.8365365837,116.102847663,27.5378166768,13.898280659,8.44189695563,170.70711,okay
44.4177754368,116.214220728,27.902984203,14.1164941039,8.37097654016,170.41386,okay
43.6056454539,117.02993656,28.0948151885,14.422900659,8.60384415595,170.75157,okay
43.6739541758,116.911118589,28.2030378284,14.3770069104,8.49858496442,170.74462,okay
45.4007591867,109.198673884,32.0828840977,14.9569411973,8.46194868349,171.34431,okay
45.6504743178,109.579532062,30.7919817597,14.1786846839,8.24264496961,171.38358,okay
45.0568079356,110.948821066,29.003513801,13.5110285699,7.84259993615,172.02792,okay
44.9264366998,113.756343004,28.1299872476,14.0380357209,8.16070148259,172.00382,okay
44.8718429977,117.126556416,29.1982083433,15.4749871402,8.82182793576,171.19219,okay
45.0281108958,117.289224201,29.6716497358,15.352976056,8.57485000292,170.89886,okay
47.0660651743,116.782683712,32.5970129271,18.1949187319,9.60615136476,170.12751,okay
48.5409864689,106.742469557,34.1744621914,18.0698101569,8.93375595324,170.82572,okay
45.8015546872,101.537605862,28.648483983,12.9621289549,7.18640829466,172.97007,okay
47.0806373829,110.959537633,32.8883034197,17.8895170684,9.31618422128,170.80701,okay
23.1836632885,65.4338201356,12.1178031679,6.61553510742,3.33237032199,73.84542,okay
23.0521565337,60.755318139,11.8699629236,6.48679244487,3.4947437688,74.15061,okay
23.3558096687,62.7371999795,12.1255605552,6.79869644841,3.63016827735,74.34522,okay
22.7070407353,64.5497819211,12.3245939752,7.1584262903,3.74256202835,74.40293,okay
23.0368808156,64.648382532,12.0616146167,7.01285574918,3.45819286523,73.93777,okay
23.0490419675,63.9675765962,12.144292349,7.0349462885,3.72189088771,74.00349,okay
23.6417504157,63.6825937833,12.0550260454,6.95499678983,3.73868845731,73.74222,okay
23.6299700469,67.1331097294,12.5046061721,7.29463093452,3.46141842206,73.59112,okay
23.7265813652,69.7346809729,13.028132488,7.58258231841,3.47090811614,73.18087,okay
23.7000426652,69.088312851,12.9977535141,7.53275438087,3.53352216781,73.24386,okay
46.1132606152,124.473025925,20.4966907746,9.68949504056,4.56329847647,78.67176,okay
43.9588755171,121.251375958,20.4773613393,10.2444777927,5.84157179473,78.50453,okay
45.8049083101,121.898071929,21.2789591705,10.0159447857,5.35317058039,79.06589,okay
48.0865398325,127.184583705,21.2995009644,8.63908793206,4.36560718868,79.69611,okay
46.6084903112,126.707754538,21.8295116912,8.56295437471,4.60283289205,79.24502,okay
46.3094236482,126.545510225,20.8764014812,8.08721035467,4.3807001992,78.74887,okay
45.846319747,126.96093599,20.8343480064,8.04973993689,4.33146648811,78.62324,okay
46.0863599152,127.720890158,20.6717263249,7.80549664103,4.25445653211,78.8441,okay
49.1721164388,126.324225756,21.6211311573,10.0771219363,5.54962560394,80.06446,okay
46.7374955092,124.225390586,19.2107898426,7.27424196607,3.14989199991,78.34373,okay
25.1501754958,117.258816199,20.4115610044,13.1348388258,9.91135409895,122.79667,okay
25.7395183683,118.159212716,20.5909320172,12.5861108194,9.06076246708,122.90307,okay
25.3161064039,118.366249411,20.6039793861,12.4584656829,8.94808227502,122.9589,okay
25.4368641485,118.700177359,20.780317795,12.3510131469,8.75647497823,123.56059,okay
25.4848462274,117.937436474,20.3654982086,11.9341948764,8.27808596744,123.46632,okay
24.8585708145,118.466830776,20.4743731315,12.1798895874,8.6913815679,123.87544,okay
24.7141174362,119.242289474,20.3094001574,12.0417575492,8.32838604181,123.62677,okay
24.8744492967,119.241128341,20.1243737479,11.9782094692,8.17584401198,123.65002,okay
24.5969523711,117.937846285,19.9759725202,12.446825333,8.53552518877,123.35119,okay
24.3549929198,119.044118365,20.3916151444,12.4118069531,8.7154844517,124.21569,okay
46.6983072988,96.9113206615,22.9480507904,14.019749597,5.88439836149,136.03767,okay
48.5512317527,100.058842586,20.8444071675,14.1228777695,5.89770783886,136.10477,okay
49.0165315597,102.167547379,20.3634969632,13.905473702,5.68558265381,136.14615,okay
49.0188606542,102.101362846,20.1924348754,13.3515940254,5.56306400114,136.04371,okay
46.8686248959,100.564331226,21.5060971113,12.9096654182,5.55435550994,135.94556,okay
48.2988665081,98.9317589198,21.5833311829,13.0945168041,5.81712697458,136.24697,okay
47.2130952414,101.336566074,23.1047865564,11.6022510978,5.2474375445,135.84189,okay
45.8744191453,114.755032774,21.3451846847,11.529604352,5.6561018498,136.0967,okay
47.1276085938,111.18651848,20.8329734309,11.1562329148,5.65717589705,136.09167,okay
47.7835970372,106.459378706,16.9569674354,9.85323089666,5.25661561119,136.17533,okay
52.0290069837,116.154538535,10.7282003275,27.682466423,30.8344348004,144.76438,okay
50.5238484416,116.292959148,10.3642408909,27.3647260228,30.8045800436,144.83692,okay
50.0389357464,117.016180559,9.37188185264,25.7849493716,30.7443411902,145.01318,okay
49.9526670421,117.781721821,7.83022704847,24.1119747891,30.6761588268,144.79076,okay
49.0452934863,117.407140587,7.32865722941,22.5309499208,30.6333676917,145.0827,okay
48.5626825648,117.220375894,7.28453762247,21.8479924755,30.6609479955,145.14763,okay
48.7601945602,117.390884737,7.06405313965,21.5483230483,30.6643084486,145.28821,okay
48.0543901321,116.463304066,6.43160238194,20.7145020922,30.6498557683,145.82025,okay
48.1447467046,116.020297997,6.04221543179,19.6718737154,30.9241527503,146.50797,okay
47.2756358686,116.076592416,5.69591459559,19.7083025293,30.8983790315,146.53302,okay
30.0750885195,46.2666700791,14.9078372598,6.91253521131,19.4100964701,166.5655,okay
30.5645569509,46.9665356577,14.4613785297,7.04714927522,19.2775703097,167.08293,okay
29.897356752,40.7515962677,14.1994015014,7.57636770004,19.5475984234,167.36456,okay
31.6270304423,51.6712450901,15.9396756453,8.82792729469,20.9750328279,167.18214,okay
31.0883744036,54.893024831,15.0478646756,9.38918869822,20.5883980171,167.34119,okay
29.5544471047,60.34843694,15.7614503967,8.52921836285,19.7882498935,167.05141,okay
29.2623677252,59.3715969453,16.1531446701,8.36994347404,19.9507554618,166.97621,okay
28.4241310518,61.5262415906,16.3240342956,7.9230296825,19.6770168478,166.96794,okay
29.332151768,60.0849487324,16.3309720602,6.66108905409,18.5824892786,167.20819,okay
28.2708889276,47.8301345311,14.1664381547,6.09779694994,17.2178499258,167.22923,okay
18.8242216262,124.60390601,4.3014742737,12.3969743436,13.7294631422,90.52255,okay
17.874914124,124.731138774,4.62660323102,12.0592607627,13.6706893644,90.98153,okay
19.7103686615,125.929481803,4.53310904034,12.4927242042,14.111424396,90.83999,okay
21.638957951,120.622807309,3.35105964055,12.5526224019,14.1924253169,90.45665,okay
20.6827331748,116.29988496,9.08568838868,10.394815379,13.1136165743,90.92078,okay
33.2395800487,115.787128999,7.51402600217,10.1830786609,12.434016167,90.90933,okay
29.4870877791,117.554768296,7.85030524331,10.1376032614,12.7365739104,91.39184,okay
26.3353994394,116.654330797,7.89344301056,10.2884727487,12.9120192721,91.42108,okay
25.7346825944,118.175523208,8.63397041283,10.5548783008,13.4303384226,91.72601,okay
21.7361481278,116.451774707,10.9883118603,10.1412505824,13.6379514139,91.30645,okay
39.8873075453,138.075170072,15.1392645595,5.71587155457,10.6269905843,96.73515,okay
45.1932068133,138.729406572,16.5933384093,7.0385423831,11.6937269676,96.6088,okay
41.0275529857,139.145706602,17.7344786045,6.11853041605,11.80610407,97.20794,okay
