thumb-index,index-middle,middle-ring,ring-pinky,palm_normal_angle,class
28.03304,24.74597,14.93404,16.35492,49.51713,zero
29.57444,23.08501,14.85251,16.30553,49.79017,zero
30.06665,22.9068,14.89523,16.12078,49.46966,zero
30.19859,22.59554,14.73138,16.22502,49.92944,zero
28.75466,23.98537,14.57332,16.32205,48.37753,zero
29.97999,22.42234,14.59744,16.50072,48.26398,zero
24.177,27.97522,14.39924,16.71456,47.18751,zero
27.60161,24.58248,14.51796,16.48773,47.49002,zero
30.8501,13.37795,16.68251,16.1924,105.36402,zero
32.65284,13.73871,16.17098,16.21005,107.14563,zero
33.8258,13.15489,15.89774,16.67654,108.00627,zero
30.81196,13.69974,15.9697,16.70261,109.86961,zero
33.41955,13.56102,16.07778,16.05961,106.70065,zero
33.38036,13.12531,15.78621,16.55501,103.07764,zero
33.95377,12.56068,16.37004,16.63871,108.37107,zero
33.71275,12.94257,16.62037,16.33813,108.34093,zero
34.2257,11.73902,16.65952,16.71213,110.3975,zero
34.67203,12.01669,16.45493,16.67155,109.33621,zero
42.84292,10.5913,14.8849,15.20798,103.61936,zero
43.04239,10.83477,14.93747,15.07084,104.05306,zero
42.67402,10.74504,14.89372,15.1631,104.23143,zero
42.2654,10.64587,14.83128,15.06513,104.93009,zero
41.10505,10.64337,14.91591,15.10658,105.14427,zero
41.27081,10.57834,14.89343,15.04098,104.95971,zero
41.26482,10.60411,14.90825,15.08137,104.38106,zero
41.24891,10.634,14.94247,15.04655,104.55855,zero
41.5759,10.62733,14.89363,15.03622,104.73807,zero
41.2145,10.73071,14.94068,15.04244,105.01784,zero
42.18357,12.56511,15.25034,14.64561,104.81629,zero
40.27527,12.63982,15.21208,14.56152,104.91231,zero
40.98626,12.36714,15.17259,15.16886,105.30462,zero
41.31878,12.3003,15.2343,15.20698,106.09847,zero
41.46451,12.28865,15.17689,14.10696,105.31645,zero
41.03778,12.85519,15.27962,15.38871,104.18356,zero
40.9559,12.5119,15.31467,15.35954,105.2618,zero
40.7891,12.56386,15.34089,14.16638,105.0362,zero
41.20647,12.58625,15.35641,13.53544,104.34323,zero
41.01903,12.62344,15.31588,14.61386,104.27756,zero
41.3516,14.87915,14.91469,16.23378,112.56562,zero
41.51622,14.96677,15.28628,16.20093,112.25063,zero
41.32201,15.43488,15.26513,16.18789,111.76925,zero
41.42179,15.19359,15.29653,16.22756,111.82242,zero
41.9052,15.53894,15.20171,16.28497,110.24828,zero
41.56815,15.22242,15.27435,16.2299,110.8303,zero
41.86572,15.25533,15.13298,16.19343,110.21973,zero
41.48998,15.12242,15.22409,16.12496,110.15801,zero
41.09256,15.38665,15.30692,15.8677,109.83355,zero
41.97114,15.3022,15.17425,16.0553,108.39339,zero
73.12357,117.30074,15.79369,16.13285,82.14593,one
73.28708,117.38964,15.772,16.16883,81.94054,one
72.87911,117.3994,15.72547,16.10468,82.53159,one
72.61328,116.88631,15.83,16.06624,82.45355,one
72.36042,116.64606,15.81395,16.083,82.11532,one
71.44073,115.95312,16.11625,16.23278,81.08031,one
71.47811,115.67641,16.17055,16.27217,81.60366,one
71.23016,115.35259,16.20588,16.10299,82.31478,one
71.07616,115.19482,16.29445,16.09227,82.12919,one
71.20856,115.58181,16.11297,16.10429,82.48075,one
74.38286,108.62636,15.84021,15.82749,81.75591,one
73.44849,109.13979,15.6901,15.69482,81.59785,one
73.09533,109.11903,15.82271,15.8644,81.37828,one
73.64009,109.89533,15.61676,15.76533,82.1523,one
75.96499,111.54297,15.36013,15.59958,82.69448,one
74.29975,108.39745,15.64958,15.8958,82.07482,one
74.20502,103.94238,15.70445,16.6148,83.19851,one
76.82906,104.64996,15.32399,16.45032,84.17848,one
76.05188,105.64277,15.46198,16.88388,84.45658,one
73.85733,101.7908,15.52167,17.11971,85.86024,one
76.60536,123.34509,14.83084,16.1229,82.36624,one
76.5082,123.35951,14.7497,16.00047,82.91105,one
76.97214,123.58331,14.93673,16.12348,82.63034,one
